Customer Internal ID,Customer Number,Subscription Name,Subscription Internal ID,DR District ID,State Date,End Date
1030348,C011314:1,2022-09-12 - 2023-08-31,10723,38249,09/12/2022,08/31/2023
1030348,C011314:1,2023-09-01 - 2024-08-31,12014,38249,09/01/2023,08/31/2024
1030348,C011314:1,2024-10-22 - 2025-08-31,16543,38249,10/22/2024,08/31/2025
1030348,C011314:1,2025-09-01 - 2026-08-31,17848,38249,09/01/2025,08/31/2026
983603,C076460,2020-08-05 - 2021-08-31,725,35744,08/05/2020,08/31/2021
983603,C076460,2021-09-01 - 2022-08-22,6373,35744,09/01/2021,08/22/2022
983603,C076460,2022-08-23 - 2023-08-24,10087,35744,08/23/2022,08/24/2023
983603,C076460,2023-08-25 - 2024-08-22,11992,35744,08/25/2023,08/22/2024
983603,C076460,2024-08-23 - 2025-08-20,14902,35744,08/23/2024,08/20/2025
983603,C076460,2025-08-21 - 2026-08-27,17846,35744,08/21/2025,08/27/2026
984234,C034865:5,2025-04-15 - 2026-08-31,18029,48882,04/15/2025,08/31/2026
983906,C003850:13,2020-09-14 - 2021-07-31,1521,36965,09/14/2020,07/31/2021
983906,C003850:13,2021-08-01 - 2022-08-30,6556,36965,08/01/2021,08/30/2022
983906,C003850:13,2022-08-31 - 2023-08-21,10561,36965,08/31/2022,08/21/2023
983906,C003850:13,2023-08-22 - 2024-08-31,11947,36965,08/22/2023,08/31/2024
983906,C003850:13,2024-09-01 - 2025-08-27,15755,36965,09/01/2024,08/27/2025
983906,C003850:13,2025-08-28 - 2026-08-31,18882,36965,08/28/2025,08/31/2026
1033382,C080739,2025-04-12 - 2026-04-12,17898,48723,04/12/2025,04/12/2026
1033385,C080741,2025-03-28 - 2026-03-28,17858,48721,03/28/2025,03/28/2026
984479,C006998:2,2020-08-26 - 2021-07-31,1075,36627,08/26/2020,07/31/2021
984479,C006998:2,2021-08-01 - 2022-08-15,6138,36627,08/01/2021,08/15/2022
984479,C006998:2,2022-08-16 - 2023-08-31,10151,36627,08/16/2022,08/31/2023
984479,C006998:2,2023-09-01 - 2024-08-25,12509,36627,09/01/2023,08/25/2024
984479,C006998:2,2024-08-26 - 2025-08-27,15468,36627,08/26/2024,08/27/2025
984479,C006998:2,2025-09-01 - 2026-08-31,17899,36627,09/01/2025,08/31/2026
984479,C006998:2,2026-09-01 - 2027-08-31,17900,36627,09/01/2026,08/31/2027
1032195,C080598,2025-04-01 - 2026-08-31,17902,48761,04/01/2025,08/31/2026
788570,C061763,2025-04-01 - 2026-08-31,17897,48759,04/01/2025,08/31/2026
1033359,C015993:4,2020-12-18 - 2021-07-31,3820,38732,12/18/2020,07/31/2021
1033359,C015993:4,2021-08-01 - 2022-08-15,6031,38732,08/01/2021,08/15/2022
1033359,C015993:4,2022-08-16 - 2023-08-22,10183,38732,08/16/2022,08/22/2023
1033359,C015993:4,2023-08-23 - 2024-08-21,12420,38732,08/23/2023,08/21/2024
1033359,C015993:4,2024-08-22 - 2025-08-31,15443,38732,08/22/2024,08/31/2025
1033457,C080750,2020-08-05 - 2021-08-31,725,35744,08/05/2020,08/31/2021
1033457,C080750,2021-09-01 - 2022-08-22,6373,35744,09/01/2021,08/22/2022
1033457,C080750,2022-08-23 - 2023-08-24,10087,35744,08/23/2022,08/24/2023
1033457,C080750,2023-08-25 - 2024-08-22,11992,35744,08/25/2023,08/22/2024
1033457,C080750,2024-08-23 - 2025-08-20,14902,35744,08/23/2024,08/20/2025
1033457,C080750,2025-08-21 - 2026-08-27,17846,35744,08/21/2025,08/27/2026
1011219,C029380:13,2025-04-01 - 2026-08-31,17907,48766,04/01/2025,08/31/2026
6562,C005475,2025-04-02 - 2026-08-31,17941,48799,04/02/2025,08/31/2026
1033519,C005081:16,2020-08-05 - 2021-08-31,725,35744,08/05/2020,08/31/2021
1033519,C005081:16,2021-09-01 - 2022-08-22,6373,35744,09/01/2021,08/22/2022
1033519,C005081:16,2022-08-23 - 2023-08-24,10087,35744,08/23/2022,08/24/2023
1033519,C005081:16,2023-08-25 - 2024-08-22,11992,35744,08/25/2023,08/22/2024
1033519,C005081:16,2024-08-23 - 2025-08-20,14902,35744,08/23/2024,08/20/2025
1033519,C005081:16,2025-08-21 - 2026-08-27,17846,35744,08/21/2025,08/27/2026
1033338,C019733:1,2020-08-13 - 2021-07-31,822,108,08/13/2020,07/31/2021
1033338,C019733:1,2021-08-01 - 2022-08-01,6803,108,08/01/2021,08/01/2022
1033338,C019733:1,2022-08-02 - 2023-08-02,9957,108,08/02/2022,08/02/2023
1033338,C019733:1,2023-08-03 - 2024-08-03,12374,108,08/03/2023,08/03/2024
1033338,C019733:1,2024-08-07 - 2025-08-11,15654,108,08/07/2024,08/11/2025
1033338,C019733:1,2025-08-12 - 2026-08-31,17980,108,08/12/2025,08/31/2026
1002778,C006761:7,2021-03-18 - 2021-07-31,5604,40398,03/18/2021,07/31/2021
1002778,C006761:7,2021-12-04 - 2022-12-04,8832,40398,12/04/2021,12/04/2022
1002778,C006761:7,2024-03-25 - 2025-08-10,14729,40398,03/25/2024,08/10/2025
1002778,C006761:7,2025-08-11 - 2026-08-11,18553,40398,08/11/2025,08/11/2026
1033701,C080784,2025-04-08 - 2026-04-08,17985,48841,04/08/2025,04/08/2026
981548,C076105,2024-09-12 - 2025-06-30,16057,47187,09/12/2024,06/30/2025
981548,C076105,2025-07-01 - 2026-08-31,17988,47187,07/01/2025,08/31/2026
984486,C006998:8,2020-08-26 - 2021-07-31,1075,36627,08/26/2020,07/31/2021
984486,C006998:8,2021-08-01 - 2022-08-15,6138,36627,08/01/2021,08/15/2022
984486,C006998:8,2022-08-16 - 2023-08-31,10151,36627,08/16/2022,08/31/2023
984486,C006998:8,2023-09-01 - 2024-08-25,12509,36627,09/01/2023,08/25/2024
984486,C006998:8,2024-08-26 - 2025-08-27,15468,36627,08/26/2024,08/27/2025
984486,C006998:8,2025-09-01 - 2026-08-31,17899,36627,09/01/2025,08/31/2026
984486,C006998:8,2026-09-01 - 2027-08-31,17900,36627,09/01/2026,08/31/2027
1033307,C017527:57,2020-10-02 - 2021-07-31,2042,37383,10/02/2020,07/31/2021
1033307,C017527:57,2021-08-01 - 2022-07-31,6292,37383,08/01/2021,07/31/2022
1033307,C017527:57,2022-08-01 - 2023-08-31,9743,37383,08/01/2022,08/31/2023
1033307,C017527:57,2023-09-01 - 2024-08-31,11980,37383,09/01/2023,08/31/2024
1033307,C017527:57,2024-12-17 - 2025-08-10,17070,37383,12/17/2024,08/10/2025
1033307,C017527:57,2025-08-11 - 2026-08-31,18624,37383,08/11/2025,08/31/2026
1032266,C002216:1,2023-03-01 - 2024-08-31,11721,44132,03/01/2023,08/31/2024
1032266,C002216:1,2024-10-07 - 2025-08-31,16378,44132,10/07/2024,08/31/2025
1032266,C002216:1,2025-09-01 - 2026-08-31,18075,44132,09/01/2025,08/31/2026
1033861,C080812,2025-04-15 - 2026-04-15,18023,48403,04/15/2025,04/15/2026
984086,C003635:5,2021-09-16 - 2022-08-08,7889,41799,09/16/2021,08/08/2022
984086,C003635:5,2022-08-09 - 2023-08-31,9512,41799,08/09/2022,08/31/2023
984086,C003635:5,2023-09-01 - 2024-08-31,13774,41799,09/01/2023,08/31/2024
984086,C003635:5,2024-09-30 - 2025-08-31,16300,41799,09/30/2024,08/31/2025
1029278,C004742:17,2020-07-29 - 2021-07-31,675,35471,07/29/2020,07/31/2021
1029278,C004742:17,2021-08-01 - 2022-08-31,6440,35471,08/01/2021,08/31/2022
1029278,C004742:17,2022-09-01 - 2023-08-20,9579,35471,09/01/2022,08/20/2023
1029278,C004742:17,2023-08-21 - 2024-08-31,11937,35471,08/21/2023,08/31/2024
1029278,C004742:17,2024-09-01 - 2025-08-20,15003,35471,09/01/2024,08/20/2025
1029278,C004742:17,2025-08-21 - 2026-08-31,17618,35471,08/21/2025,08/31/2026
1033818,C012459:6,2020-09-30 - 2021-08-01,1942,37307,09/30/2020,08/01/2021
1033818,C012459:6,2021-08-02 - 2022-08-31,6796,37307,08/02/2021,08/31/2022
1033818,C012459:6,2022-09-01 - 2023-08-31,9659,37307,09/01/2022,08/31/2023
1033818,C012459:6,2023-09-12 - 2024-09-12,12888,37307,09/12/2023,09/12/2024
1033818,C012459:6,2024-10-07 - 2025-10-07,16377,37307,10/07/2024,10/07/2025
963029,C067605,2025-04-17 - 2026-04-17,18038,48638,04/17/2025,04/17/2026
1033958,C080830,2025-04-18 - 2026-04-18,18043,48119,04/18/2025,04/18/2026
1002765,C006761:2,2021-03-18 - 2021-07-31,5604,40398,03/18/2021,07/31/2021
1002765,C006761:2,2021-12-04 - 2022-12-04,8832,40398,12/04/2021,12/04/2022
1002765,C006761:2,2024-03-25 - 2025-08-10,14729,40398,03/25/2024,08/10/2025
1002765,C006761:2,2025-08-11 - 2026-08-11,18553,40398,08/11/2025,08/11/2026
1033992,C015745:39,2020-08-24 - 2021-07-31,995,36540,08/24/2020,07/31/2021
1033992,C015745:39,2021-08-01 - 2022-08-07,6110,36540,08/01/2021,08/07/2022
1033992,C015745:39,2022-08-08 - 2023-08-04,9444,36540,08/08/2022,08/04/2023
1033992,C015745:39,2023-08-05 - 2024-08-05,11713,36540,08/05/2023,08/05/2024
1033992,C015745:39,2024-08-06 - 2025-07-27,14957,36540,08/06/2024,07/27/2025
1033992,C015745:39,2025-07-28 - 2026-08-31,17299,36540,07/28/2025,08/31/2026
1032951,C003120:1,2020-09-11 - 2021-07-31,1429,36896,09/11/2020,07/31/2021
1032951,C003120:1,2021-08-20 - 2022-08-12,7489,36896,08/20/2021,08/12/2022
1032951,C003120:1,2022-08-13 - 2023-08-01,10409,36896,08/13/2022,08/01/2023
1032951,C003120:1,2023-08-02 - 2024-08-19,12000,36896,08/02/2023,08/19/2024
1032951,C003120:1,2024-08-20 - 2025-08-10,12001,36896,08/20/2024,08/10/2025
1032951,C003120:1,2025-08-11 - 2026-08-31,12002,36896,08/11/2025,08/31/2026
984354,C004776:3,2025-05-27 - 2026-08-31,18296,49124,05/27/2025,08/31/2026
1033901,C002508:1,2025-04-28 - 2026-08-31,18090,48935,04/28/2025,08/31/2026
984170,C015745:4,2020-08-24 - 2021-07-31,995,36540,08/24/2020,07/31/2021
984170,C015745:4,2021-08-01 - 2022-08-07,6110,36540,08/01/2021,08/07/2022
984170,C015745:4,2022-08-08 - 2023-08-04,9444,36540,08/08/2022,08/04/2023
984170,C015745:4,2023-08-05 - 2024-08-05,11713,36540,08/05/2023,08/05/2024
984170,C015745:4,2024-08-06 - 2025-07-27,14957,36540,08/06/2024,07/27/2025
984170,C015745:4,2025-07-28 - 2026-08-31,17299,36540,07/28/2025,08/31/2026
77136,C052001,2025-04-23 - 2026-04-23,18077,48375,04/23/2025,04/23/2026
32043,C000321,2025-04-28 - 2026-08-31,18092,48937,04/28/2025,08/31/2026
1024913,C005107:8,2020-07-01 - 2021-06-30,166,32166,07/01/2020,06/30/2021
1024913,C005107:8,2021-07-01 - 2022-08-31,6750,32166,07/01/2021,08/31/2022
1024913,C005107:8,2023-05-11 - 2023-08-31,12040,32166,05/11/2023,08/31/2023
1024913,C005107:8,2023-09-01 - 2024-08-31,12087,32166,09/01/2023,08/31/2024
1024913,C005107:8,2024-09-01 - 2025-08-31,15157,32166,09/01/2024,08/31/2025
1024913,C005107:8,2025-09-01 - 2026-08-31,17509,32166,09/01/2025,08/31/2026
287951,C055521,2025-04-24 - 2026-04-24,18078,48923,04/24/2025,04/24/2026
1034033,C003588:4,2025-04-30 - 2026-08-31,18112,48955,04/30/2025,08/31/2026
1034049,C043549:2,2020-07-29 - 2021-07-31,667,35415,07/29/2020,07/31/2021
1034049,C043549:2,2021-08-01 - 2022-08-18,6246,35415,08/01/2021,08/18/2022
1034049,C043549:2,2022-08-19 - 2023-08-15,9560,35415,08/19/2022,08/15/2023
1034049,C043549:2,2023-08-16 - 2024-08-31,11918,35415,08/16/2023,08/31/2024
1034049,C043549:2,2024-09-01 - 2025-07-21,15063,35415,09/01/2024,07/21/2025
1034049,C043549:2,2025-07-22 - 2026-08-31,18547,35415,07/22/2025,08/31/2026
984281,C003040:1,2020-09-08 - 2021-07-31,1324,36808,09/08/2020,07/31/2021
984281,C003040:1,2021-08-01 - 2022-08-01,6436,36808,08/01/2021,08/01/2022
984281,C003040:1,2022-08-02 - 2023-08-31,10260,36808,08/02/2022,08/31/2023
984281,C003040:1,2023-09-01 - 2024-08-31,12431,36808,09/01/2023,08/31/2024
984281,C003040:1,2024-09-01 - 2025-08-31,14333,36808,09/01/2024,08/31/2025
1034081,C080854,2025-04-28 - 2026-04-28,18089,48934,04/28/2025,04/28/2026
1034075,C080853,2025-04-28 - 2026-04-28,18088,48933,04/28/2025,04/28/2026
1034133,C080861,2025-04-29 - 2026-04-29,18099,48867,04/29/2025,04/29/2026
1034196,C080869,2025-05-01 - 2026-05-01,18121,48859,05/01/2025,05/01/2026
381587,C056711,2025-05-02 - 2026-05-02,18131,48706,05/02/2025,05/02/2026
961188,C066624,2025-05-06 - 2026-05-06,18138,48904,05/06/2025,05/06/2026
1034003,C044368:2,2025-06-03 - 2026-08-31,18351,49174,06/03/2025,08/31/2026
8936,C027210,2025-05-13 - 2025-08-31,18160,48938,05/13/2025,08/31/2025
1034386,C080886,2025-05-06 - 2026-05-06,18164,48999,05/06/2025,05/06/2026
1033669,C004110:2,2020-09-02 - 2021-07-31,1245,36755,09/02/2020,07/31/2021
1033669,C004110:2,2021-08-01 - 2022-07-31,7124,36755,08/01/2021,07/31/2022
1033669,C004110:2,2022-08-18 - 2023-08-16,10457,36755,08/18/2022,08/16/2023
1033669,C004110:2,2023-08-17 - 2024-08-31,12333,36755,08/17/2023,08/31/2024
1033669,C004110:2,2024-09-01 - 2025-08-12,15143,36755,09/01/2024,08/12/2025
1033669,C004110:2,2025-08-13 - 2026-08-31,18458,36755,08/13/2025,08/31/2026
428528,C057464,2025-05-12 - 2025-08-31,18179,49014,05/12/2025,08/31/2025
1034463,C080897,2025-05-08 - 2026-05-08,18177,49012,05/08/2025,05/08/2026
1032925,C005789:1,2025-05-14 - 2026-08-31,18215,49048,05/14/2025,08/31/2026
1034601,C080908,2025-05-13 - 2026-05-13,18197,49031,05/13/2025,05/13/2026
5941,C046739,2025-05-13 - 2026-08-31,18207,49041,05/13/2025,08/31/2026
1034645,C080917,2025-05-14 - 2026-05-14,18213,49046,05/14/2025,05/14/2026
984230,C015745:18,2020-08-24 - 2021-07-31,995,36540,08/24/2020,07/31/2021
984230,C015745:18,2021-08-01 - 2022-08-07,6110,36540,08/01/2021,08/07/2022
984230,C015745:18,2022-08-08 - 2023-08-04,9444,36540,08/08/2022,08/04/2023
984230,C015745:18,2023-08-05 - 2024-08-05,11713,36540,08/05/2023,08/05/2024
984230,C015745:18,2024-08-06 - 2025-07-27,14957,36540,08/06/2024,07/27/2025
984230,C015745:18,2025-07-28 - 2026-08-31,17299,36540,07/28/2025,08/31/2026
1034743,C080925,2020-08-15 - 2021-07-31,2132,37451,08/15/2020,07/31/2021
1034743,C080925,2021-08-01 - 2022-08-01,6068,37451,08/01/2021,08/01/2022
1034743,C080925,2022-08-09 - 2023-08-23,10367,37451,08/09/2022,08/23/2023
1034743,C080925,2023-08-24 - 2024-08-31,10917,37451,08/24/2023,08/31/2024
1034743,C080925,2024-09-10 - 2025-07-21,16012,37451,09/10/2024,07/21/2025
1034743,C080925,2025-07-22 - 2026-08-31,18226,37451,07/22/2025,08/31/2026
986384,C000104:1,2025-05-16 - 2025-08-31,18231,49063,05/16/2025,08/31/2025
1034822,C080935,2025-05-19 - 2026-05-19,18242,49074,05/19/2025,05/19/2026
182305,C053950,2025-05-21 - 2026-05-21,18269,49101,05/21/2025,05/21/2026
1034972,C080953,2025-05-21 - 2026-05-21,18274,49106,05/21/2025,05/21/2026
5893,C046403,2025-05-23 - 2026-08-31,18286,49115,05/23/2025,08/31/2026
140319,C052871,2025-05-29 - 2026-05-29,18311,49139,05/29/2025,05/29/2026
5719,C045164,2025-05-29 - 2026-05-29,18314,49049,05/29/2025,05/29/2026
1035270,C080978,2025-05-29 - 2026-05-29,18315,49142,05/29/2025,05/29/2026
34617,C027110,2025-05-30 - 2026-05-30,18317,49144,05/30/2025,05/30/2026
1035280,C080979,2025-05-30 - 2026-05-30,18320,49147,05/30/2025,05/30/2026
1033996,C005521:3,2023-04-26 - 2024-08-31,11968,44300,04/26/2023,08/31/2024
1033996,C005521:3,2024-09-01 - 2025-08-31,15065,44300,09/01/2024,08/31/2025
1033996,C005521:3,2025-09-01 - 2026-08-31,18323,44300,09/01/2025,08/31/2026
1033827,C005521:1,2023-04-26 - 2024-08-31,11968,44300,04/26/2023,08/31/2024
1033827,C005521:1,2024-09-01 - 2025-08-31,15065,44300,09/01/2024,08/31/2025
1033827,C005521:1,2025-09-01 - 2026-08-31,18323,44300,09/01/2025,08/31/2026
516891,C058694,2025-06-02 - 2025-08-31,18329,49155,06/02/2025,08/31/2025
1033337,C064229:1,2023-06-12 - 2024-08-31,12228,44458,06/12/2023,08/31/2024
1033337,C064229:1,2025-01-16 - 2025-06-30,17243,44458,01/16/2025,06/30/2025
1033337,C064229:1,2025-07-01 - 2026-06-30,18676,44458,07/01/2025,06/30/2026
23360,C019177,2025-06-03 - 2026-08-31,18336,49161,06/03/2025,08/31/2026
145021,C052997,2025-06-02 - 2025-08-31,18334,49159,06/02/2025,08/31/2025
1035350,C080984,2025-06-03 - 2026-06-03,18337,49162,06/03/2025,06/03/2026
1033180,C001675:3,2025-06-04 - 2026-08-31,18366,49189,06/04/2025,08/31/2026
6869,C011915,2025-06-04 - 2026-06-04,18356,49179,06/04/2025,06/04/2026
1035418,C080993,2025-06-04 - 2026-06-04,18355,49178,06/04/2025,06/04/2026
1035403,C080989,2020-08-05 - 2021-08-31,725,35744,08/05/2020,08/31/2021
1035403,C080989,2021-09-01 - 2022-08-22,6373,35744,09/01/2021,08/22/2022
1035403,C080989,2022-08-23 - 2023-08-24,10087,35744,08/23/2022,08/24/2023
1035403,C080989,2023-08-25 - 2024-08-22,11992,35744,08/25/2023,08/22/2024
1035403,C080989,2024-08-23 - 2025-08-20,14902,35744,08/23/2024,08/20/2025
1035403,C080989,2025-08-21 - 2026-08-27,17846,35744,08/21/2025,08/27/2026
27613,C012878,2025-06-04 - 2026-08-31,18365,49188,06/04/2025,08/31/2026
1035438,C080995,2025-06-04 - 2026-06-04,18360,49183,06/04/2025,06/04/2026
22324,C010581,2025-06-13 - 2026-08-31,18422,49233,06/13/2025,08/31/2026
1263,C000700,2025-06-05 - 2026-08-31,18376,49197,06/05/2025,08/31/2026
1035476,C080996,2025-06-04 - 2026-06-04,18369,49190,06/04/2025,06/04/2026
1033366,C000700:1,2025-06-05 - 2026-08-31,18376,49197,06/05/2025,08/31/2026
1034798,C080931,2025-06-10 - 2026-08-31,18393,49212,06/10/2025,08/31/2026
1035567,C081012,2025-06-10 - 2026-06-10,18394,49213,06/10/2025,06/10/2026
285934,C055502,2021-09-01 - 2022-08-31,7616,41649,09/01/2021,08/31/2022
285934,C055502,2022-09-01 - 2023-08-31,10340,41649,09/01/2022,08/31/2023
285934,C055502,2023-09-15 - 2024-08-31,12915,41649,09/15/2023,08/31/2024
285934,C055502,2024-09-27 - 2025-08-31,16270,41649,09/27/2024,08/31/2025
285934,C055502,2025-09-01 - 2026-08-31,18392,41649,09/01/2025,08/31/2026
11614,C001822,2025-06-11 - 2026-08-31,18406,49218,06/11/2025,08/31/2026
1034128,C065160:1,2021-09-09 - 2022-08-18,7758,41728,09/09/2021,08/18/2022
1034128,C065160:1,2022-08-19 - 2023-08-14,9735,41728,08/19/2022,08/14/2023
1034128,C065160:1,2023-08-15 - 2024-08-15,11805,41728,08/15/2023,08/15/2024
1034128,C065160:1,2024-08-16 - 2025-08-31,15694,41728,08/16/2024,08/31/2025
1034128,C065160:1,2025-09-01 - 2026-08-31,18403,41728,09/01/2025,08/31/2026
1029834,C000267:3,2025-06-11 - 2026-08-31,18410,49222,06/11/2025,08/31/2026
678081,C060192,2025-06-11 - 2026-06-11,18412,49224,06/11/2025,06/11/2026
192541,C054179,2025-06-12 - 2026-06-12,18414,49226,06/12/2025,06/12/2026
1035730,C081022,2025-06-12 - 2026-06-12,18416,49228,06/12/2025,06/12/2026
1035761,C081026,2025-06-12 - 2026-06-12,18414,49226,06/12/2025,06/12/2026
1035762,C081027,2025-06-12 - 2026-06-12,18414,49226,06/12/2025,06/12/2026
1026760,C001444:1,2025-06-16 - 2026-08-31,18430,49240,06/16/2025,08/31/2026
966283,C069098,2025-06-16 - 2026-08-31,18431,49241,06/16/2025,08/31/2026
26945,C000369,2025-06-16 - 2026-08-31,18437,49247,06/16/2025,08/31/2026
1023015,C001569:7,2025-06-17 - 2026-08-31,18443,49253,06/17/2025,08/31/2026
1035805,C081036,2025-06-16 - 2026-06-16,18429,49239,06/16/2025,06/16/2026
1035277,C000898:1,2025-06-17 - 2026-08-31,18453,49263,06/17/2025,08/31/2026
1035603,C081015:1,2025-06-17 - 2026-08-31,18448,49258,06/17/2025,08/31/2026
1035331,C004837:28,2024-05-08 - 2024-08-21,15077,46540,05/08/2024,08/21/2024
1035331,C004837:28,2024-08-22 - 2025-08-31,15078,46540,08/22/2024,08/31/2025
1035331,C004837:28,2025-09-01 - 2026-09-01,18505,46540,09/01/2025,09/01/2026
1033339,C019509:1,2025-06-17 - 2026-08-31,18455,49265,06/17/2025,08/31/2026
32118,C002057,2025-06-17 - 2026-08-31,18456,49266,06/17/2025,08/31/2026
863184,C062988,2025-06-16 - 2026-08-31,18436,49246,06/16/2025,08/31/2026
1033868,C009771:1,2025-06-16 - 2026-08-31,18435,49245,06/16/2025,08/31/2026
1035838,C081041,2020-07-01 - 2021-06-30,166,32166,07/01/2020,06/30/2021
1035838,C081041,2021-07-01 - 2022-08-31,6750,32166,07/01/2021,08/31/2022
1035838,C081041,2023-05-11 - 2023-08-31,12040,32166,05/11/2023,08/31/2023
1035838,C081041,2023-09-01 - 2024-08-31,12087,32166,09/01/2023,08/31/2024
1035838,C081041,2024-09-01 - 2025-08-31,15157,32166,09/01/2024,08/31/2025
1035838,C081041,2025-09-01 - 2026-08-31,17509,32166,09/01/2025,08/31/2026
21930,C002034,2025-06-17 - 2026-08-31,18457,49267,06/17/2025,08/31/2026
32194,C004024,2025-06-20 - 2026-08-31,18470,49277,06/20/2025,08/31/2026
1035853,C081043,2025-06-20 - 2026-08-31,18475,49282,06/20/2025,08/31/2026
1035555,C081011:1,2025-06-20 - 2026-08-31,18471,49278,06/20/2025,08/31/2026
1034278,C001675:5,2025-06-04 - 2026-08-31,18366,49189,06/04/2025,08/31/2026
1032078,C001662:3,2025-06-20 - 2026-08-31,18472,49279,06/20/2025,08/31/2026
1033436,C009898:1,2025-06-20 - 2026-08-31,18474,49281,06/20/2025,08/31/2026
1029642,C037678:2,2025-06-20 - 2026-08-31,18478,49284,06/20/2025,08/31/2026
1033400,C005183:1,2025-06-20 - 2026-08-31,18479,49285,06/20/2025,08/31/2026
1035861,C004110:5,2020-09-02 - 2021-07-31,1245,36755,09/02/2020,07/31/2021
1035861,C004110:5,2021-08-01 - 2022-07-31,7124,36755,08/01/2021,07/31/2022
1035861,C004110:5,2022-08-18 - 2023-08-16,10457,36755,08/18/2022,08/16/2023
1035861,C004110:5,2023-08-17 - 2024-08-31,12333,36755,08/17/2023,08/31/2024
1035861,C004110:5,2024-09-01 - 2025-08-12,15143,36755,09/01/2024,08/12/2025
1035861,C004110:5,2025-08-13 - 2026-08-31,18458,36755,08/13/2025,08/31/2026
1035862,C004110:6,2020-09-02 - 2021-07-31,1245,36755,09/02/2020,07/31/2021
1035862,C004110:6,2021-08-01 - 2022-07-31,7124,36755,08/01/2021,07/31/2022
1035862,C004110:6,2022-08-18 - 2023-08-16,10457,36755,08/18/2022,08/16/2023
1035862,C004110:6,2023-08-17 - 2024-08-31,12333,36755,08/17/2023,08/31/2024
1035862,C004110:6,2024-09-01 - 2025-08-12,15143,36755,09/01/2024,08/12/2025
1035862,C004110:6,2025-08-13 - 2026-08-31,18458,36755,08/13/2025,08/31/2026
22653,C013948,2025-06-20 - 2026-08-31,18476,49283,06/20/2025,08/31/2026
1033074,C007076:5,2020-09-25 - 2021-07-31,1787,37188,09/25/2020,07/31/2021
1033074,C007076:5,2021-09-28 - 2022-09-28,8073,37188,09/28/2021,09/28/2022
1033074,C007076:5,2022-09-29 - 2023-08-31,10204,37188,09/29/2022,08/31/2023
1033074,C007076:5,2023-11-08 - 2024-11-08,13740,37188,11/08/2023,11/08/2024
1033074,C007076:5,2024-11-11 - 2025-08-31,16741,37188,11/11/2024,08/31/2025
1033074,C007076:5,2025-09-01 - 2026-08-31,17946,37188,09/01/2025,08/31/2026
1033808,C003284:1,2025-06-20 - 2026-08-31,18480,49286,06/20/2025,08/31/2026
1033348,C069075:1,2025-06-20 - 2026-08-31,18481,49287,06/20/2025,08/31/2026
32066,C000776,2025-06-20 - 2026-08-31,18483,49289,06/20/2025,08/31/2026
1035912,C043457:2,2025-06-20 - 2026-08-31,18482,49288,06/20/2025,08/31/2026
1033791,C002929:50,2025-06-23 - 2026-08-31,18499,49304,06/23/2025,08/31/2026
1036004,C081059,2025-06-23 - 2026-06-23,18497,49303,06/23/2025,06/23/2026
983795,C002821:19,2020-07-01 - 2021-07-31,159,32134,07/01/2020,07/31/2021
983795,C002821:19,2021-08-01 - 2022-08-07,6327,32134,08/01/2021,08/07/2022
983795,C002821:19,2022-08-08 - 2023-08-31,9534,32134,08/08/2022,08/31/2023
983795,C002821:19,2023-09-01 - 2024-08-31,12331,32134,09/01/2023,08/31/2024
983795,C002821:19,2024-09-01 - 2025-07-27,15558,32134,09/01/2024,07/27/2025
983795,C002821:19,2025-07-28 - 2026-08-31,18524,32134,07/28/2025,08/31/2026
302221,C055657,2025-06-23 - 2026-06-23,18497,49303,06/23/2025,06/23/2026
1034126,C001675:4,2025-06-04 - 2026-08-31,18366,49189,06/04/2025,08/31/2026
12862,C017803,2025-06-23 - 2026-08-31,18500,49305,06/23/2025,08/31/2026
1036046,C081062,2025-06-24 - 2026-06-24,18509,49311,06/24/2025,06/24/2026
1030925,C004717:2,2025-06-24 - 2026-08-31,18512,49313,06/24/2025,08/31/2026
1035392,C004717:3,2025-06-24 - 2026-08-31,18512,49313,06/24/2025,08/31/2026
966014,C068985,2025-06-25 - 2026-06-25,18514,48964,06/25/2025,06/25/2026
1030417,C004717:1,2025-06-24 - 2026-08-31,18512,49313,06/24/2025,08/31/2026
1036097,C081066,2025-06-25 - 2026-06-25,18515,49315,06/25/2025,06/25/2026
867736,C063043,2025-06-25 - 2026-06-25,18516,49171,06/25/2025,06/25/2026
1036180,C081078,2025-07-01 - 2025-08-31,18528,49326,07/01/2025,08/31/2025
7975,C020336,2025-07-01 - 2025-08-31,18525,49323,07/01/2025,08/31/2025
984238,C015745:21,2020-08-24 - 2021-07-31,995,36540,08/24/2020,07/31/2021
984238,C015745:21,2021-08-01 - 2022-08-07,6110,36540,08/01/2021,08/07/2022
984238,C015745:21,2022-08-08 - 2023-08-04,9444,36540,08/08/2022,08/04/2023
984238,C015745:21,2023-08-05 - 2024-08-05,11713,36540,08/05/2023,08/05/2024
984238,C015745:21,2024-08-06 - 2025-07-27,14957,36540,08/06/2024,07/27/2025
984238,C015745:21,2025-07-28 - 2026-08-31,17299,36540,07/28/2025,08/31/2026
472280,C058127,2025-07-01 - 2026-08-31,18526,49324,07/01/2025,08/31/2026
1027723,C001590:4,2025-03-17 - 2026-08-31,17785,48655,03/17/2025,08/31/2026
40233,C050786,2025-07-01 - 2026-08-31,18529,49327,07/01/2025,08/31/2026
20441,C037712,2025-07-02 - 2026-07-02,18533,49330,07/02/2025,07/02/2026
