subscription_id,district_id,start_date,end_date
12882,681,2023-09-11,2024-08-31
8909,42422,2021-12-28,2022-12-28
10552,43360,2022-08-30,2023-08-30
13291,38857,2023-10-02,2024-08-31
13444,35705,2023-10-20,2024-10-20
15619,41441,2024-08-01,2025-08-01
15675,44076,2024-08-12,2025-08-12
8927,3983,2022-01-03,2023-01-03
16797,41787,2024-11-12,2025-11-12
17124,48014,2025-01-02,2026-01-02
18718,37993,2025-08-05,2026-08-31
18333,49158,2025-06-02,2025-06-16
18497,49303,2025-06-23,2026-06-23
18628,35369,2025-09-01,2026-08-31
8981,38285,2022-01-06,2023-01-06
8952,42451,2022-01-04,2022-07-31
10553,36753,2022-09-13,2023-09-13
12883,37372,2023-09-11,2024-08-31
12629,40041,2023-08-18,2024-08-31
9000,42484,2022-01-10,2023-01-10
9001,42485,2022-01-10,2023-01-10
9006,42489,2022-01-10,2023-01-10
9012,42495,2022-01-11,2023-01-11
9018,42499,2022-01-11,2023-01-11
9879,36560,2022-08-30,2023-08-28
9056,39435,2022-01-14,2023-01-14
12071,37219,2023-09-01,2024-08-31
15676,46934,2024-08-13,2025-08-20
18719,49421,2025-08-05,2026-08-31
17125,47935,2025-01-02,2026-01-02
18334,49159,2025-06-02,2025-08-31
18498,46436,2025-06-23,2026-06-23
18629,43234,2025-08-19,2026-08-31
9076,33681,2022-01-18,2023-01-18
15548,42703,2024-09-01,2025-08-25
9079,42546,2022-01-18,2023-01-18
15265,46685,2024-06-06,2025-06-06
15266,43453,2024-09-22,2025-09-22
9099,42565,2022-01-19,2023-01-19
6440,35471,2021-08-01,2022-08-31
9095,42561,2022-01-19,2023-08-31
12631,38518,2023-08-18,2024-08-31
13448,38253,2023-10-05,2024-08-21
9192,42638,2022-02-01,2023-08-31
9161,39602,2022-02-05,2023-02-05
14991,46353,2024-04-29,2025-04-29
18720,49422,2025-08-05,2025-08-19
9180,42632,2022-01-31,2023-01-31
17126,42250,2025-01-02,2026-01-02
18335,49160,2025-06-02,2025-06-16
18499,49304,2025-06-23,2026-08-31
18630,36870,2025-09-01,2026-09-01
9207,42653,2022-02-02,2023-02-02
9214,42658,2022-02-03,2023-02-03
9223,42667,2022-02-04,2023-02-04
9242,42682,2022-02-08,2023-02-08
9267,42703,2022-02-10,2023-02-10
9235,38576,2022-02-07,2022-08-30
14598,44178,2024-03-17,2025-08-31
15678,41322,2024-08-12,2025-08-12
9296,42723,2022-02-17,2023-02-17
17127,48019,2025-01-02,2026-01-02
14095,33681,2024-01-20,2025-01-20
15550,46410,2024-08-13,2025-08-05
15679,46700,2024-08-12,2025-08-12
18336,49161,2025-06-03,2026-08-31
18500,49305,2025-06-23,2026-08-31
18631,49380,2025-07-17,2025-07-31
10556,38943,2022-09-01,2023-08-31
18721,49423,2025-08-06,2025-08-20
9300,38743,2022-02-17,2023-08-31
9340,42756,2022-02-25,2023-02-25
12101,36560,2023-08-29,2024-08-31
10557,41093,2022-08-30,2023-08-31
9444,36540,2022-08-08,2023-08-04
13298,36870,2024-09-01,2025-08-31
9376,42785,2022-03-03,2023-08-31
9388,36732,2022-08-02,2023-08-02
9394,42795,2022-03-07,2023-03-07
9424,36813,2022-09-02,2023-09-02
18337,49162,2025-06-03,2026-06-03
17128,47988,2025-01-02,2026-01-02
9402,38775,2022-03-08,2022-08-31
18501,49306,2025-06-23,2025-07-07
17129,48058,2025-01-02,2026-01-02
18632,49381,2025-07-18,2025-08-01
9436,5361,2022-03-15,2022-08-21
14097,3983,2024-01-05,2025-01-05
12636,44629,2023-08-21,2025-06-17
12273,32422,2023-07-06,2024-07-06
9520,42888,2022-04-04,2023-04-04
9512,41799,2022-08-09,2023-08-31
6522,37106,2021-07-19,2022-07-05
9560,35415,2022-08-19,2023-08-15
9552,35294,2022-08-02,2023-08-02
9536,38849,2022-08-15,2023-08-21
9579,35471,2022-09-01,2023-08-20
15680,38070,2024-08-12,2025-08-31
14995,44111,2024-04-30,2025-04-30
18338,44408,2025-06-03,2026-06-03
9589,42188,2022-08-01,2023-07-31
18502,49307,2025-06-24,2025-07-08
18723,49425,2025-08-06,2025-08-20
9570,42343,2022-12-02,2023-08-13
18633,49382,2025-07-18,2025-08-01
15552,43169,2024-07-22,2025-07-22
9569,42343,2022-08-18,2022-12-01
9573,2,2022-08-02,2023-08-02
9599,36892,2022-08-02,2023-08-31
9551,37640,2022-07-02,2023-08-15
9545,38253,2022-08-04,2023-08-03
9568,197,2022-08-20,2023-08-31
9554,42904,2022-04-08,2022-07-31
9534,32134,2022-08-08,2023-08-31
9541,36785,2022-08-18,2023-08-31
6719,36785,2021-08-01,2022-08-17
9535,36472,2022-07-30,2023-07-28
9571,36861,2022-08-23,2023-08-31
9652,36022,2022-08-15,2023-08-07
9647,507,2022-09-17,2023-08-31
13144,44926,2023-09-28,2024-09-28
15681,43264,2024-08-12,2025-08-31
9611,37724,2022-09-01,2023-08-31
9614,41135,2022-09-01,2023-08-31
6680,41218,2021-06-01,2099-12-31
9616,42933,2022-04-20,2099-12-31
9620,37490,2022-09-01,2023-09-01
9539,36472,2023-07-29,2024-08-20
18339,49163,2025-06-03,2025-06-17
18503,43145,2025-07-01,2026-07-01
18634,39705,2025-08-16,2026-08-16
9640,37555,2022-09-01,2023-08-31
18724,49426,2025-08-06,2025-08-20
15682,42343,2024-09-01,2025-08-14
9659,37307,2022-09-01,2023-08-31
6843,36022,2021-08-01,2022-08-14
9662,37219,2022-08-22,2023-08-31
9660,36901,2022-08-17,2023-08-31
9648,42057,2022-08-29,2023-08-31
9675,35760,2022-08-25,2023-08-31
6361,36861,2021-08-01,2022-08-22
9702,36599,2022-07-11,2023-08-15
9712,42981,2022-09-01,2023-07-27
12358,37907,2023-08-29,2024-08-31
9683,4247,2022-05-06,2023-05-06
15553,43193,2024-07-22,2025-07-22
9695,42972,2022-05-09,2023-05-09
10560,681,2022-09-01,2023-08-31
9747,37481,2022-09-06,2023-08-31
9755,37033,2022-08-22,2023-08-20
9735,41728,2022-08-19,2023-08-14
9710,38775,2022-09-01,2023-08-31
9711,42981,2022-05-10,2022-08-31
9714,42982,2022-05-10,2023-05-10
9715,42983,2022-05-10,2023-08-31
9719,35984,2022-09-01,2023-08-31
9728,37037,2022-09-07,2023-08-31
9734,39823,2022-09-01,2023-08-31
9740,37218,2022-09-01,2023-08-31
9743,37383,2022-08-01,2023-08-31
9746,37330,2022-08-02,2023-08-31
9750,42411,2022-08-15,2023-08-31
488,34081,2020-07-10,2021-08-31
9729,42992,2022-05-12,2022-08-07
9730,42992,2022-08-08,2023-08-31
9741,37966,2022-09-01,2023-08-24
9751,34081,2022-08-23,2023-08-31
9731,36357,2022-08-08,2023-08-31
18725,49427,2025-08-06,2026-08-06
18504,36670,2025-09-01,2026-08-31
18635,49383,2025-07-18,2025-08-01
12074,233,2023-08-21,2024-08-31
9833,41192,2022-09-01,2023-07-23
9766,43001,2022-05-16,2023-05-16
9769,1035,2022-09-01,2023-08-31
10561,36965,2022-08-31,2023-08-21
9774,41086,2022-09-01,2023-08-31
9777,41122,2022-08-24,2023-08-31
9779,41306,2022-09-01,2023-08-31
15683,43255,2024-08-12,2025-08-12
9807,43024,2022-05-25,2023-05-25
9809,37424,2022-08-02,2023-08-02
9818,39230,2022-09-14,2023-08-31
9819,43028,2022-05-27,2023-05-27
9820,35984,2023-09-01,2024-08-31
9760,41578,2022-08-30,2023-08-31
9835,37535,2022-08-25,2023-08-31
9763,42999,2022-05-16,2023-08-31
9848,43042,2022-06-01,2023-08-31
18726,43218,2025-08-06,2026-08-31
16807,43657,2024-11-12,2025-11-12
18505,46540,2025-09-01,2026-09-01
18636,37125,2025-09-01,2026-09-01
12075,42683,2023-08-07,2024-08-31
9852,233,2022-08-30,2023-08-20
15684,33639,2024-09-01,2025-08-26
12640,44630,2023-08-21,2024-08-21
9913,38576,2022-08-31,2023-08-31
9896,5361,2022-08-22,2023-08-30
9865,43054,2022-06-06,2023-08-31
12274,32024,2023-07-06,2024-07-06
9869,43057,2022-06-06,2023-08-31
9856,43048,2022-06-02,2023-12-31
10562,43365,2022-08-30,2024-08-31
9837,41880,2022-09-28,2024-09-19
15555,38414,2024-08-25,2025-08-25
9862,43053,2022-06-03,2022-08-03
9864,41168,2022-07-16,2023-08-31
9982,38238,2022-08-15,2023-08-20
9925,43053,2022-08-04,2023-08-31
9952,42904,2022-08-01,2023-08-06
18342,43024,2025-06-03,2026-06-03
18506,49308,2025-06-24,2025-07-08
9979,36864,2022-08-15,2023-08-08
9975,41321,2022-08-25,2023-08-15
18637,32518,2025-08-18,2026-08-31
18727,49428,2025-08-06,2026-08-06
9967,36470,2022-08-17,2023-08-16
9963,41586,2022-08-15,2023-08-23
9956,32260,2022-08-10,2023-08-10
9957,108,2022-08-02,2023-08-02
9950,32196,2022-08-31,2023-08-28
6906,41323,2021-06-22,2099-12-31
4745,39579,2021-02-03,2099-06-30
9977,223,2022-08-31,2023-08-31
10600,429,2022-09-01,2023-08-13
12642,44632,2023-08-21,2024-08-21
10591,43378,2022-09-01,2023-09-01
10599,38011,2022-09-01,2023-08-31
10602,41819,2022-09-01,2023-08-31
15685,46927,2024-08-12,2025-08-17
10615,36727,2022-09-02,2023-09-02
10617,37816,2022-09-02,2023-08-31
12076,36907,2023-08-23,2024-08-24
8217,37082,2021-10-04,2022-09-02
10670,43396,2022-09-08,2023-08-27
10634,38000,2022-08-02,2023-09-06
18343,49166,2025-06-03,2025-06-17
18507,49309,2025-06-24,2025-07-08
18638,49384,2025-07-20,2025-08-03
18728,49429,2025-08-06,2025-08-20
10663,43416,2022-09-07,2023-09-07
10665,43418,2022-09-07,2023-09-07
10668,43420,2022-09-08,2023-09-08
10671,43422,2022-09-08,2023-08-31
10674,41489,2022-09-08,2023-09-08
10678,35674,2022-09-01,2023-09-08
12077,36799,2023-09-01,2024-08-31
10046,174,2022-08-15,2023-08-15
10004,42561,2023-09-01,2024-08-31
9999,35945,2022-08-02,2023-08-06
10008,38857,2022-07-02,2023-08-31
10054,38284,2022-08-25,2023-08-13
12643,38285,2023-09-01,2024-08-31
10056,35902,2022-08-29,2023-08-25
15557,37685,2024-09-01,2025-08-31
10027,42091,2022-09-01,2023-08-31
10035,37897,2022-08-02,2023-08-31
725,35744,2020-08-05,2021-08-31
7475,41586,2021-08-19,2022-08-14
10029,37264,2022-09-01,2023-08-31
10037,43132,2022-06-23,2023-08-31
10047,35775,2022-08-03,2023-08-03
6963,35902,2021-08-01,2022-08-28
10059,42038,2022-10-15,2023-08-31
10068,43145,2022-06-28,2023-06-28
10069,36721,2022-06-28,2023-06-28
18344,49167,2025-06-03,2025-06-17
10033,36481,2022-08-15,2023-08-31
18508,49310,2025-06-24,2025-07-08
10140,879,2022-08-02,2023-07-31
18639,49385,2025-07-21,2025-08-04
10082,37068,2022-09-25,2023-08-31
12078,42047,2023-09-01,2024-08-31
10084,41319,2022-07-01,2023-08-31
12106,42785,2023-09-01,2024-08-31
10088,43153,2022-06-30,2023-08-31
10132,380,2022-08-18,2023-08-15
10094,24199,2022-07-02,2023-08-31
10095,37106,2022-07-06,2023-08-20
10098,40711,2022-08-02,2023-08-02
10102,32518,2022-08-25,2023-08-31
10087,35744,2022-08-23,2023-08-24
10077,32410,2022-09-01,2023-08-30
10110,43161,2022-07-05,2023-07-05
10115,34901,2022-07-05,2023-07-05
10116,41357,2022-07-05,2023-07-05
10119,43165,2022-07-05,2023-07-05
10125,32422,2022-07-05,2023-07-05
10127,32024,2022-07-03,2022-07-04
10128,32024,2022-07-05,2023-07-05
10130,43169,2022-07-06,2023-07-06
10131,41351,2022-07-06,2023-07-06
10144,43176,2022-07-07,2023-07-22
7073,1168,2021-08-01,2022-08-28
10152,1168,2022-08-29,2023-08-28
10151,36627,2022-08-16,2023-08-31
10181,42334,2022-11-30,2023-08-17
10155,41322,2022-07-01,2023-07-08
10222,43205,2022-07-18,2023-08-01
10157,32619,2022-07-16,2023-07-16
10183,38732,2022-08-16,2023-08-22
10196,36807,2022-09-03,2023-08-22
10163,1787,2022-08-02,2023-08-02
10164,43185,2022-07-11,2023-07-11
18345,49168,2025-06-03,2025-06-17
18509,49311,2025-06-24,2026-06-24
10167,33305,2022-09-01,2023-08-31
15558,32134,2024-09-01,2025-07-27
10172,33910,2022-08-02,2023-08-02
10219,37455,2022-08-29,2023-08-31
18640,49362,2025-07-21,2026-07-27
10204,37188,2022-09-29,2023-08-31
10232,37371,2022-09-17,2023-08-31
10184,43193,2022-07-12,2023-07-12
10171,35899,2022-07-14,2023-08-31
10215,167,2022-09-07,2023-09-07
6295,40698,2021-07-01,2022-08-10
10221,40698,2022-08-11,2023-08-09
13310,37640,2023-10-02,2024-08-15
10228,43209,2022-07-19,2023-08-31
10231,41080,2022-07-19,2023-07-19
10234,43212,2022-07-19,2023-08-31
10173,38419,2022-08-10,2023-08-31
10567,43369,2022-08-30,2023-08-30
10235,37376,2022-07-20,2023-08-13
10272,34664,2022-08-02,2023-08-04
10236,43213,2022-07-19,2023-08-31
10241,36952,2022-08-02,2023-08-31
10263,36705,2022-08-12,2023-08-13
10243,41068,2022-07-20,2023-07-20
10305,42194,2022-09-14,2023-08-14
10306,37312,2022-08-02,2023-08-15
12646,37106,2024-09-01,2025-08-31
10249,37831,2022-07-22,2023-07-22
10296,43234,2022-07-29,2023-08-22
10252,43218,2022-07-22,2023-07-22
10274,914,2022-08-01,2023-08-20
10255,41363,2022-07-25,2023-07-25
10256,34856,2022-07-22,2022-07-24
10257,34856,2022-07-25,2023-07-25
18346,49169,2025-06-03,2025-06-17
18510,49312,2025-06-24,2025-07-08
10260,36808,2022-08-02,2023-08-31
18641,49386,2025-07-21,2025-08-04
15559,38849,2024-08-20,2025-07-30
10267,37255,2022-08-02,2023-08-31
10268,43222,2022-07-26,2023-07-26
10269,42451,2022-08-01,2023-08-31
10284,41441,2022-07-28,2023-07-28
10289,41434,2022-07-28,2023-08-31
10290,41367,2022-07-29,2023-07-29
10307,43238,2022-08-01,2023-08-01
10310,336,2022-08-02,2023-08-31
10312,38518,2022-08-14,2023-08-14
10315,23297,2022-08-02,2023-08-31
10318,43243,2022-08-02,2023-08-02
10282,37772,2022-08-17,2023-08-31
10297,2828,2022-08-19,2023-08-26
10294,33837,2022-08-02,2099-09-02
10568,41537,2022-08-30,2023-08-31
10357,2,2023-08-03,2026-08-03
10397,37467,2022-08-16,2023-08-20
10325,43248,2022-08-02,2023-08-31
10365,624,2022-08-09,2023-08-10
10328,38561,2022-08-03,2023-08-03
10336,36874,2022-08-04,2023-08-31
10337,36831,2022-08-04,2023-08-31
10340,41649,2022-09-01,2023-08-31
10342,35516,2022-08-05,2023-08-05
12081,37255,2023-09-01,2024-09-01
10346,43255,2022-08-05,2023-08-05
10348,43257,2022-08-05,2023-08-31
15002,46482,2024-04-30,2025-04-30
10334,41406,2022-07-27,2023-08-31
10394,36898,2022-08-11,2023-08-17
10358,43264,2022-08-08,2023-08-08
15274,46693,2024-06-07,2025-06-07
18347,49170,2025-06-03,2025-06-17
10364,5795,2022-08-08,2023-08-08
18511,32224,2025-08-18,2026-08-31
15003,35471,2024-09-01,2025-08-20
10367,37451,2022-08-09,2023-08-23
10327,37907,2022-08-19,2023-08-28
18642,36785,2025-08-26,2026-08-31
10375,909,2022-08-09,2023-08-31
10376,37074,2022-08-09,2023-08-31
10387,40104,2022-08-10,2023-08-31
10398,40364,2022-08-11,2023-08-11
10401,36799,2022-08-11,2023-08-31
10403,39705,2022-08-10,2023-08-12
10450,36829,2022-08-18,2023-08-02
10409,36896,2022-08-13,2023-08-01
10466,34916,2022-08-24,2023-08-14
10407,43285,2022-08-12,2023-08-12
10404,41598,2022-08-22,2023-08-16
10457,36755,2022-08-18,2023-08-16
12648,44633,2023-08-16,2024-08-16
10464,36734,2022-08-24,2023-08-21
10413,36907,2022-09-01,2023-08-22
10422,38731,2022-08-17,2023-08-31
10424,38336,2022-08-15,2023-08-31
10425,37342,2022-08-15,2023-08-31
10430,36670,2022-08-16,2023-08-31
10432,38407,2022-08-02,2023-08-16
10439,43301,2022-08-17,2023-08-31
10442,38414,2022-08-17,2023-08-17
10448,37334,2022-08-17,2023-08-17
6476,38575,2021-07-01,2022-08-23
10453,38575,2022-08-24,2023-08-31
10283,32836,2022-07-28,2023-08-31
10455,36689,2022-08-18,2023-08-31
10458,15017,2022-10-19,2023-10-19
10459,13446,2022-08-19,2023-08-19
10461,41934,2022-09-01,2023-08-31
10462,36812,2022-08-19,2023-08-19
18512,49313,2025-06-24,2026-08-31
9872,40768,2022-08-16,2023-08-31
18643,38284,2025-08-18,2026-08-31
10472,43317,2022-08-22,2023-08-31
10590,40021,2022-09-01,2023-08-31
10639,43399,2022-09-01,2023-08-20
10504,32853,2022-08-27,2023-08-24
10492,38297,2022-08-24,2024-08-24
10494,43331,2022-08-24,2023-08-24
15560,41625,2024-09-01,2025-08-31
10505,38180,2022-08-25,2023-08-25
10506,32424,2022-08-25,2023-08-31
10508,41512,2022-08-25,2023-08-25
10513,35470,2023-09-01,2024-08-31
10514,35470,2024-09-01,2025-08-31
10515,35470,2025-09-01,2026-08-31
10512,35470,2022-08-25,2023-08-31
10518,36096,2022-09-24,2023-08-31
10519,41538,2022-08-27,2023-08-31
10520,31,2022-08-26,2023-08-31
10484,37993,2022-09-22,2023-08-20
10607,37692,2022-09-02,2023-08-31
10614,43386,2022-09-02,2023-08-31
10621,43388,2022-09-02,2023-09-02
10637,41480,2022-09-06,2023-08-31
10645,41625,2022-08-27,2023-08-31
10651,43407,2022-09-07,2023-09-07
10693,43437,2022-09-09,2023-09-09
10707,37163,2022-09-12,2023-09-05
7780,37516,2021-09-10,2022-09-12
15276,41598,2024-09-01,2025-08-31
18349,49172,2025-06-03,2025-06-17
18513,49314,2025-06-24,2025-07-08
18644,49387,2025-07-21,2025-08-04
10701,38632,2022-09-12,2023-09-12
15561,36949,2024-09-01,2025-08-27
10711,38311,2022-09-12,2023-08-31
8744,36800,2021-11-17,2022-09-12
10713,36800,2022-09-13,2023-08-31
10718,43449,2022-09-12,2023-09-12
10723,38249,2022-09-12,2023-08-31
10725,43453,2022-09-12,2023-09-12
10734,33211,2022-09-13,2023-09-13
10735,43458,2022-09-13,2023-09-13
10740,37770,2022-09-13,2023-08-31
10745,37516,2022-09-14,2023-08-31
10760,58,2022-09-15,2023-09-15
10739,36552,2022-09-17,2023-08-31
10764,43478,2022-09-15,2023-09-15
10790,37395,2022-09-19,2023-08-15
12652,36670,2023-09-01,2024-08-31
12365,39823,2023-09-01,2024-08-31
10783,37354,2022-09-19,2023-09-19
10786,37573,2022-09-19,2023-08-31
10793,627,2022-09-19,2023-08-31
14609,44173,2024-03-15,2025-03-15
18350,49173,2025-06-03,2025-06-17
18514,48964,2025-06-25,2026-06-25
10798,43497,2022-09-19,2023-09-19
10799,41790,2022-09-20,2023-08-31
18645,49388,2025-07-21,2025-08-04
10804,40174,2022-09-20,2023-08-31
9831,1874,2022-08-02,2023-08-31
10805,43501,2022-09-20,2023-08-31
10812,23452,2022-09-20,2023-08-31
10820,37587,2022-10-27,2023-08-31
10823,36039,2022-09-21,2023-09-21
10837,36949,2022-09-22,2023-08-31
10838,43520,2022-09-22,2023-09-22
10844,36618,2022-09-22,2023-08-06
10909,36681,2022-09-28,2023-08-22
10848,37658,2022-09-23,2023-09-23
10872,16914,2022-09-26,2023-09-26
10875,43547,2022-09-26,2023-08-31
9406,33639,2022-08-27,2023-08-31
10879,986,2022-10-12,2023-09-26
10882,43552,2022-09-27,2023-09-27
10885,37744,2022-09-27,2023-08-31
10887,37372,2022-09-27,2023-08-31
10891,37748,2022-09-27,2023-09-27
10892,43558,2022-09-27,2023-08-31
10893,41230,2022-09-27,2023-08-31
9960,38281,2022-08-02,2023-08-31
10907,37049,2022-09-28,2023-08-31
18351,49174,2025-06-03,2026-08-31
18515,49315,2025-06-25,2026-06-25
18646,49389,2025-07-22,2025-08-05
10640,37125,2022-09-06,2023-08-29
10944,36466,2022-10-03,2023-08-07
10951,41510,2022-10-03,2023-08-09
10923,37577,2022-11-03,2023-08-31
10917,37451,2023-08-24,2024-08-31
10927,39006,2022-10-01,2023-08-31
10934,5348,2022-09-30,2023-09-30
10936,37731,2022-09-30,2023-08-31
10946,43590,2022-10-03,2023-10-03
10947,36782,2022-09-01,2023-08-31
10963,43597,2022-10-04,2023-08-31
10965,43598,2022-10-04,2023-10-04
10971,38057,2022-10-19,2023-10-19
10976,38070,2022-10-06,2023-10-06
10977,43604,2022-10-06,2023-10-06
10959,37092,2022-10-29,2023-08-31
12655,2828,2023-08-27,2024-08-27
11019,41928,2022-10-11,2023-08-27
11015,37087,2022-10-11,2023-08-28
11005,41678,2022-10-10,2023-08-31
11006,37320,2022-10-07,2023-10-10
11010,37788,2022-11-12,2023-08-31
14611,46067,2024-03-09,2025-03-11
11025,43635,2022-10-12,2023-10-12
18352,49175,2025-06-03,2025-06-17
18516,49171,2025-06-25,2026-06-25
18647,49390,2025-07-22,2025-08-05
11030,41787,2022-10-12,2023-10-12
11041,36883,2022-10-13,2023-08-31
11059,43657,2022-10-17,2023-10-17
11068,37518,2022-10-17,2023-08-31
11069,42120,2022-10-26,2023-08-01
11070,42120,2023-08-02,2024-08-01
11073,43665,2022-10-18,2023-10-18
11077,43667,2022-10-18,2023-10-18
12656,42632,2023-08-21,2024-08-21
11081,43671,2022-10-19,2023-10-19
11082,35705,2022-10-19,2023-10-19
11085,42011,2022-10-12,2023-10-19
15821,46956,2024-08-26,2025-08-26
11094,43679,2022-10-20,2023-10-20
11095,43680,2022-10-20,2023-10-20
11098,43683,2022-10-20,2023-10-20
11107,36059,2022-10-21,2023-10-21
11140,43717,2022-10-25,2023-10-25
11194,40041,2022-12-09,2023-08-17
11153,43727,2022-10-26,2023-10-26
11189,43753,2022-11-01,2023-08-24
15843,32422,2024-08-27,2025-08-27
18517,49316,2025-06-25,2025-07-09
12087,32166,2023-09-01,2024-08-31
11182,38424,2022-10-31,2023-10-31
11187,43751,2022-11-01,2023-11-01
11202,43764,2022-11-02,2023-11-02
11211,4572,2022-11-03,2023-11-03
11214,43773,2022-11-03,2023-11-03
11273,36870,2023-08-10,2024-08-31
11237,37081,2022-11-07,2023-08-27
11236,42223,2022-11-07,2023-11-07
15690,46966,2024-08-13,2025-08-13
11261,43804,2022-11-09,2023-11-09
11279,43817,2022-11-11,2023-11-11
11288,42256,2022-11-14,2023-11-14
11296,42250,2022-11-14,2023-11-14
11301,42259,2022-11-14,2023-11-14
18354,49177,2025-06-04,2025-06-18
18518,49317,2025-06-27,2025-07-11
18649,49391,2025-07-22,2026-08-31
11289,41966,2022-11-14,2023-11-28
11276,39797,2022-11-10,2024-04-06
9245,42683,2022-02-08,2023-08-06
12659,36734,2023-08-22,2024-08-31
11325,38802,2022-12-04,2023-07-31
11336,24046,2022-11-16,2023-11-21
11350,42316,2022-11-23,2023-11-23
11366,33383,2022-11-30,2023-11-30
12660,43399,2023-08-21,2024-08-31
11391,43898,2022-12-05,2024-07-31
15691,43898,2024-08-13,2025-08-31
15731,36812,2024-08-21,2025-08-21
15009,914,2024-09-01,2025-08-31
15822,42367,2024-08-26,2025-08-26
15844,37125,2024-09-01,2025-08-31
11408,6607,2022-12-08,2023-12-08
11411,43913,2022-12-08,2023-12-08
18355,49178,2025-06-04,2026-06-04
18519,49318,2025-06-28,2025-07-12
18650,49392,2025-07-22,2026-08-31
11421,43920,2022-12-13,2023-08-31
11433,36369,2022-12-15,2023-08-31
11436,36816,2022-12-16,2023-08-31
11439,43932,2022-12-16,2023-12-16
11445,3983,2023-01-04,2024-01-04
11450,38285,2023-01-07,2023-08-31
11459,43946,2022-12-25,2099-12-25
11461,42357,2022-12-28,2023-08-31
11463,37667,2022-12-29,2023-12-29
11465,43949,2023-01-03,2024-01-03
11478,43958,2023-01-04,2024-01-04
11496,43972,2023-01-09,2024-01-09
11507,43980,2023-01-10,2024-01-10
11510,43983,2023-01-10,2024-08-31
11520,42087,2023-01-12,2024-01-12
15692,37455,2024-09-01,2025-08-31
18356,49179,2025-06-04,2026-06-04
11522,42682,2023-02-09,2024-02-09
18520,49319,2025-06-29,2025-07-13
11525,42495,2023-01-13,2024-01-13
16822,47821,2024-11-13,2025-08-31
18651,49227,2025-07-19,2026-08-31
15693,46967,2024-08-13,2025-08-31
11536,43999,2023-01-17,2024-01-17
11538,33681,2023-01-19,2024-01-19
11569,38871,2023-01-24,2023-07-30
11548,44007,2023-01-20,2024-01-20
11549,44008,2023-01-20,2024-01-20
11564,42499,2023-01-12,2024-01-23
11576,44031,2023-01-25,2024-01-25
11580,44035,2023-01-26,2024-01-26
12090,43145,2023-06-29,2024-06-29
11588,35775,2023-08-04,2024-08-04
11596,42489,2023-01-30,2024-01-30
11604,44053,2023-01-30,2024-01-30
11608,36813,2023-09-03,2024-09-03
11611,42367,2023-01-31,2024-01-31
11614,39435,2023-01-31,2023-08-31
11617,42207,2022-11-05,2024-01-31
11656,44084,2023-02-10,2027-08-31
11624,44063,2023-02-02,2024-02-02
15290,46189,2024-06-10,2025-06-10
14614,44176,2024-03-17,2024-08-31
11694,38370,2024-09-01,2025-08-31
11691,38370,2023-02-21,2024-08-31
11638,42667,2023-02-06,2024-02-06
11640,44075,2023-02-06,2024-02-06
12091,42756,2023-05-22,2024-08-31
11642,42638,2023-09-01,2024-08-31
18357,49180,2025-06-04,2025-06-18
11644,44076,2023-02-07,2024-02-07
18521,49320,2025-06-29,2025-07-13
11650,39602,2023-02-08,2024-02-08
18652,36689,2025-07-22,2026-08-31
11652,42546,2023-01-19,2024-02-08
11661,44088,2023-02-13,2024-02-13
11663,44089,2023-02-13,2023-08-31
11664,44090,2023-02-13,2024-02-13
11666,38743,2023-09-01,2024-08-31
11675,37033,2023-08-21,2024-08-18
11678,37340,2023-02-16,2023-08-31
11680,43940,2023-02-16,2024-02-16
11690,44111,2023-02-21,2024-02-21
11693,44113,2023-02-21,2024-02-21
11726,36862,2023-03-03,2024-08-31
11700,44118,2023-02-22,2024-02-22
11703,42723,2023-02-23,2024-02-23
15694,41728,2024-08-16,2025-08-31
11713,36540,2023-08-05,2024-08-05
11740,44148,2023-03-06,2024-03-06
11745,42795,2023-03-08,2024-03-08
11746,44153,2023-02-13,2024-02-13
11752,42319,2023-03-09,2024-03-09
11770,44173,2023-03-14,2024-03-14
11721,44132,2023-03-01,2024-08-31
14615,44176,2024-09-01,2025-08-31
15012,36898,2024-09-01,2025-08-31
18358,49181,2025-06-04,2025-06-18
18522,49321,2025-06-30,2025-07-14
15014,42785,2024-09-01,2025-07-29
18653,49393,2025-07-23,2025-08-06
15823,42057,2024-09-01,2025-08-17
11777,44176,2023-03-16,2024-03-16
15845,32224,2024-09-01,2025-08-17
11779,44178,2023-03-16,2024-03-16
11784,42703,2023-03-17,2024-08-31
11774,37082,2023-03-15,2024-08-31
11846,44225,2023-04-03,2023-06-16
11798,42422,2023-03-22,2024-03-22
11805,41728,2023-08-15,2024-08-15
11811,43273,2023-03-24,2024-03-24
11814,44204,2023-03-27,2024-03-27
11819,43209,2023-09-01,2024-09-01
11822,367,2023-08-21,2024-08-21
11795,43367,2023-03-21,2024-08-31
11897,42981,2023-07-28,2024-08-31
11907,36022,2023-08-08,2024-08-08
10126,41416,2022-07-21,2023-08-06
11896,34916,2023-08-15,2024-08-31
11918,35415,2023-08-16,2024-08-31
11857,36898,2023-08-18,2024-08-31
11866,42888,2023-04-07,2024-04-07
11875,36732,2023-08-03,2024-08-03
11885,39230,2023-09-01,2024-08-31
11887,36850,2023-04-12,2024-08-31
11888,42983,2023-09-01,2024-08-31
11890,42188,2023-08-01,2024-07-31
11891,42188,2024-08-01,2025-07-31
11892,42188,2025-08-01,2026-07-31
